brand,branch_name,address,city,stars,sentiment,clean_text,clean_language,review_length,review_id,review_index,food_quality,order_accuracy,staff_professionalism,speed_of_service,hygiene_cleanliness,facility_equipment,product_availability,no_specific_complaint,is_api_fail
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Terrible service. Food delivery is extremely slow; I waited for hours and still didn't get my food. Preparation takes a very long time. I've ordered takeout several times and missing items in the delivery.,en,34,3734,35,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['missing items in delivery']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['extremely slow food delivery', ""waited for hours and didn't get food"", 'very long preparation time']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Makanan out, banyak yang takda..staff kurang, tmpt mkn xbersih lg2 Di ruang atas..sauce ketchup xtopup..pling panting skli x hygiene. Sorry for the review..",ms,23,3735,36,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['eating area not clean especially upstairs', 'not hygienic']}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['many food items out of stock']}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Tempat makan tidak ada staff kemas..kotor,ms,6,3736,37,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['eating area not cleaned by staff', 'dirty eating area']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,Very bad service at KFC GENTING KLANG SETAPAK sy baru oder kfc smpai rm 100.00 but ayam yg mrk bg smuanya kcik French fries dlm plastik ada 5 biji je mcam ni ke service kfc sy nk en.daud or supervisor kfc genting klang bg penjelasan tq,ms,46,3737,38,"{'detected': 1, 'issues': ['small chicken portions', 'only 5 French fries in plastic']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"對不起。
如果比評 KFC > 新加坡 馬來西亞 泰國 中國 香港 澳門 台灣，可能 管理最差 最難食 應該是 (馬國)。

原因我當然明白，唉！",zh,57,3738,39,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,saya order panda ...... bucket 10 ketul....saya tukar air tropicana ....tapi pepsi saya dapat....buang duit saya saja...coslo patut 2 tapi dapat 1 je😡,ms,23,3739,40,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['received wrong drink (Pepsi instead of Tropicana)', 'missing 1 coleslaw']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,sdh guna mesin kfc beli dan byr，slps tunggu 15min baru bagi sy tahu lupa buat order sy， nak bayar balik duit sy， bad experience，x kan datang lagi,ms,27,3740,41,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff forgot to make order']}","{'detected': 1, 'issues': ['waited 15 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Jalan Genting Klang,"2, Jalan 2/50C, Off, Jalan Genting Kelang, Taman Setapak Indah Jaya, 53300, Federal Territory of Kuala Lumpur, Malaysia",Setapak,1,Negative,"Service tak baik..
Jem teruk.
Nak order smpai 2 jam tunggu dlm tu tak jln.
Apelah kfc ni camsial .",ms,20,3741,42,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['terrible jam/bottleneck', ""waited 2 hours to order and didn't move""]}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,"ANSWER THE DAMN PHONE, WHY PUT CONTACT NUMBER WHEN YOU CAN'T PICK UP??????",en,13,3742,43,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff not picking up phone']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,"Bad service!! It’s already 10:30am and still it did not open! Supposedly, open at 10:00AM",en,15,3743,44,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['store did not open on time (10:30am instead of 10:00am)']}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,"The place is filthy, lost my appetite",en,7,3744,45,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['filthy place']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,"Bad worker attitude, talk very loud and aggressive to customer.",en,10,3745,46,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['bad worker attitude', 'talked very loud and aggressive to customer']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,"don't called this fast food restaurant,  not fast service at all.",en,11,3746,47,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['not fast service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,It's no more 24 hours stupid google.  Please update!,en,9,3747,48,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['store no longer 24 hours']}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Always run out of ori chicken. Have to wait 20mins.,en,10,3748,49,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['had to wait 20 minutes']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['original chicken always out of stock']}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Very bad servicr. Only 1 counter open,en,7,3749,50,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['only 1 counter open']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Very bad service and very rude,en,6,3750,1,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['rude staff']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,The fried chicken taste no good,en,6,3751,2,"{'detected': 1, 'issues': ['fried chicken taste no good']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,SLOWEST KFC EVER IN SUBANG...DONT GO,en,6,3752,3,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slowest service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Staff so rude and very horrible service.,en,7,3753,4,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['rude staff']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,all staff too slowly at work..,en,6,3754,5,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['staff slow at work']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Very poor staff service,en,4,3755,6,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['poor staff service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Their service is so slooowwwwwwwwwwww,en,5,3756,7,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,The food is fully trashy,en,5,3757,8,"{'detected': 1, 'issues': ['trashy food']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Dirty place and dont ever go again.,en,7,3758,9,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['dirty place']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,Staff very rude!,en,3,3759,10,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['rude staff']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,I didn't visit,en,3,3760,11,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,SS 15 USJ,"17, Jln SS 15/4G, Ss 15, 47500 Subang Jaya, Selangor, Malaysia",Subang Jaya,1,Negative,not good,en,2,3761,12,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Sudah-sudah le tu ….,ms,4,3762,13,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Tak mesra pelanggan..,ms,3,3763,14,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['unfriendly to customers']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,delivery sangat lambat,ms,3,3764,15,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['very slow delivery']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,印度婆服务慢,zh,6,3765,16,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Penat tunggu lama😓,ms,3,3766,17,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long waiting time']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Servis sangat lambat,ms,3,3767,18,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['very slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,So bad,en,2,3768,19,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,laluan mcm cibai,ms,3,3769,20,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['bad pathway/layout']}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Pkhidmatan lambat,ms,2,3770,21,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,service lambat,ms,2,3771,22,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Boikot,ms,1,3772,23,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,Serve lembab,ms,2,3773,24,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow serving']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
McD,Kota Warisan,"Lot 17470, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,1,Negative,"I eat,",en,2,3774,25,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,*** order nasi lemak nasi tiada. ??? ****,ms,8,3775,26,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['nasi lemak missing rice']}",{'detected': 0},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,1/P Tak mesra pelanggan,ms,4,3776,27,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['unfriendly to customers']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,Teruk sgt2 KFC bandar puteri Puchong,ms,6,3777,28,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,吃了之后全家腹泻 呕吐 🙎,zh,11,3778,29,"{'detected': 1, 'issues': ['food caused diarrhea and vomiting']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,Sos pun tak bagi,ms,4,3779,30,"{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['missing sauce']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,Ko .. teruk,ms,3,3780,31,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Bandar Puteri Puchong DT,"7, Jln Puteri 7/13A, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,1,Negative,Lambat. Staff dan Manager kurang ajar,ms,6,3781,32,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['rude staff and manager']}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Their food like new from the fridge,en,7,3782,33,"{'detected': 1, 'issues': ['food like new from the fridge']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Bad service especially at night,en,5,3783,34,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Chicken is small and service is slow..,en,7,3784,35,"{'detected': 1, 'issues': ['small chicken portion']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,"So many time...
Dont't have straw...???",en,6,3785,36,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['no straw available']}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Service a bit slow.,en,4,3786,37,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Not bad,en,2,3787,38,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Very slow service,en,3,3788,39,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['very slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Just okey,en,2,3789,40,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 1},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Slow. Slow. Slow. Hm,en,4,3790,41,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['slow service']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
KFC,Kota Warisan Drive-Thru,"Salak Tinggi, Lot No. DT01 & DT 01AA, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,2,Negative,Long q,en,2,3791,42,"{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 1, 'issues': ['long queue']}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}","{'detected': 0, 'issues': []}",{'detected': 0},False
